Id,Name,Type,Property,VectorableProperty
2125,Cells_Texture_Variance_Dna_10_03,LipocyteProfiler_Feature,DNA,Cells Texture Variance Dna 10 03
2126,Cells_Texture_Variance_Dna_20_01,LipocyteProfiler_Feature,DNA,Cells Texture Variance Dna 20 01
2127,Cells_Texture_Correlation_Mito_20_01,LipocyteProfiler_Feature,Mito,Cells Texture Correlation Mito 20 01
2128,Cytoplasm_Texture_Correlation_Mito_20_01,LipocyteProfiler_Feature,Mito,Cytoplasm Texture Correlation Mito 20 01
2129,Cells_Texture_Infomeas1_Mito_5_02,LipocyteProfiler_Feature,Mito,Cells Texture Infomeas1 Mito 5 02
2130,Cells_Texture_Infomeas1_Mito_5_03,LipocyteProfiler_Feature,Mito,Cells Texture Infomeas1 Mito 5 03
2131,Cells_Texture_Infomeas1_Mito_5_01,LipocyteProfiler_Feature,Mito,Cells Texture Infomeas1 Mito 5 01
2132,Cytoplasm_Texture_Infomeas1_Mito_5_02,LipocyteProfiler_Feature,Mito,Cytoplasm Texture Infomeas1 Mito 5 02
2133,Cytoplasm_Texture_Infomeas1_Mito_5_00,LipocyteProfiler_Feature,Mito,Cytoplasm Texture Infomeas1 Mito 5 00
2134,Cells_Texture_Infomeas1_Mito_10_02,LipocyteProfiler_Feature,Mito,Cells Texture Infomeas1 Mito 10 02
2135,Cells_Texture_Infomeas1_Mito_10_00,LipocyteProfiler_Feature,Mito,Cells Texture Infomeas1 Mito 10 00
2136,Cells_Texture_Infomeas1_Mito_5_00,LipocyteProfiler_Feature,Mito,Cells Texture Infomeas1 Mito 5 00
2137,Cells_Texture_Infomeas2_Dna_20_03,LipocyteProfiler_Feature,DNA,Cells Texture Infomeas2 Dna 20 03
2138,Cells_Texture_Infomeas2_Dna_20_01,LipocyteProfiler_Feature,DNA,Cells Texture Infomeas2 Dna 20 01
2139,Cytoplasm_Texture_Correlation_Bodipy_20_03,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Correlation Bodipy 20 03
2140,Cytoplasm_Texture_Correlation_Bodipy_20_01,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Correlation Bodipy 20 01
2141,Cytoplasm_Texture_Infomeas1_Agp_20_02,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Infomeas1 Agp 20 02
2142,Cytoplasm_Texture_Infomeas1_Agp_20_00,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Infomeas1 Agp 20 00
2143,Nuclei_Granularity_1_Dna,LipocyteProfiler_Feature,DNA,Nuclei Granularity 1 Dna
2144,Nuclei_Granularity_6_Mito,LipocyteProfiler_Feature,Mito,Nuclei Granularity 6 Mito
2145,Nuclei_Intensity_Integratedintensity_Dna,LipocyteProfiler_Feature,DNA,Nuclei Intensity Integratedintensity Dna
2146,Nuclei_Intensity_Integratedintensity_Mito,LipocyteProfiler_Feature,Mito,Nuclei Intensity Integratedintensity Mito
2147,Nuclei_Intensity_Stdintensityedge_Dna,LipocyteProfiler_Feature,DNA,Nuclei Intensity Stdintensityedge Dna
2148,Nuclei_Texture_Variance_Dna_5_02,LipocyteProfiler_Feature,DNA,Nuclei Texture Variance Dna 5 02
2149,Nuclei_Texture_Variance_Dna_10_02,LipocyteProfiler_Feature,DNA,Nuclei Texture Variance Dna 10 02
2150,Nuclei_Texture_Variance_Dna_10_01,LipocyteProfiler_Feature,DNA,Nuclei Texture Variance Dna 10 01
2151,Nuclei_Texture_Variance_Dna_5_01,LipocyteProfiler_Feature,DNA,Nuclei Texture Variance Dna 5 01
2152,Nuclei_Texture_Contrast_Dna_5_00,LipocyteProfiler_Feature,DNA,Nuclei Texture Contrast Dna 5 00
2153,Nuclei_Texture_Contrast_Dna_10_01,LipocyteProfiler_Feature,DNA,Nuclei Texture Contrast Dna 10 01
2154,Nuclei_Texture_Sumvariance_Dna_5_03,LipocyteProfiler_Feature,DNA,Nuclei Texture Sumvariance Dna 5 03
2155,Nuclei_Texture_Variance_Dna_10_00,LipocyteProfiler_Feature,DNA,Nuclei Texture Variance Dna 10 00
2156,Nuclei_Texture_Contrast_Dna_10_02,LipocyteProfiler_Feature,DNA,Nuclei Texture Contrast Dna 10 02
2157,Nuclei_Texture_Sumvariance_Dna_5_02,LipocyteProfiler_Feature,DNA,Nuclei Texture Sumvariance Dna 5 02
2158,Nuclei_Texture_Variance_Dna_5_00,LipocyteProfiler_Feature,DNA,Nuclei Texture Variance Dna 5 00
2159,Nuclei_Texture_Variance_Dna_10_03,LipocyteProfiler_Feature,DNA,Nuclei Texture Variance Dna 10 03
2160,Nuclei_Texture_Sumvariance_Dna_5_00,LipocyteProfiler_Feature,DNA,Nuclei Texture Sumvariance Dna 5 00
2161,Nuclei_Texture_Sumvariance_Dna_5_01,LipocyteProfiler_Feature,DNA,Nuclei Texture Sumvariance Dna 5 01
2162,Nuclei_Texture_Contrast_Dna_5_01,LipocyteProfiler_Feature,DNA,Nuclei Texture Contrast Dna 5 01
2163,Nuclei_Texture_Contrast_Dna_10_00,LipocyteProfiler_Feature,DNA,Nuclei Texture Contrast Dna 10 00
2164,Nuclei_Texture_Sumvariance_Dna_10_02,LipocyteProfiler_Feature,DNA,Nuclei Texture Sumvariance Dna 10 02
2165,Nuclei_Texture_Sumvariance_Dna_10_00,LipocyteProfiler_Feature,DNA,Nuclei Texture Sumvariance Dna 10 00
2166,Nuclei_Texture_Contrast_Dna_10_03,LipocyteProfiler_Feature,DNA,Nuclei Texture Contrast Dna 10 03
2167,Nuclei_Texture_Variance_Dna_5_03,LipocyteProfiler_Feature,DNA,Nuclei Texture Variance Dna 5 03
2168,Nuclei_Texture_Sumvariance_Dna_10_03,LipocyteProfiler_Feature,DNA,Nuclei Texture Sumvariance Dna 10 03
2169,Nuclei_Texture_Contrast_Dna_5_03,LipocyteProfiler_Feature,DNA,Nuclei Texture Contrast Dna 5 03
2170,Nuclei_Texture_Sumvariance_Dna_10_01,LipocyteProfiler_Feature,DNA,Nuclei Texture Sumvariance Dna 10 01
2171,Nuclei_Texture_Contrast_Dna_5_02,LipocyteProfiler_Feature,DNA,Nuclei Texture Contrast Dna 5 02
2172,Nuclei_Texture_Contrast_Dna_20_03,LipocyteProfiler_Feature,DNA,Nuclei Texture Contrast Dna 20 03
2173,Nuclei_Texture_Contrast_Dna_20_00,LipocyteProfiler_Feature,DNA,Nuclei Texture Contrast Dna 20 00
2174,Nuclei_Texture_Contrast_Dna_20_01,LipocyteProfiler_Feature,DNA,Nuclei Texture Contrast Dna 20 01
2175,Nuclei_Texture_Variance_Dna_20_01,LipocyteProfiler_Feature,DNA,Nuclei Texture Variance Dna 20 01
2176,Nuclei_Texture_Variance_Dna_20_03,LipocyteProfiler_Feature,DNA,Nuclei Texture Variance Dna 20 03
2177,Nuclei_Texture_Sumvariance_Dna_20_03,LipocyteProfiler_Feature,DNA,Nuclei Texture Sumvariance Dna 20 03
2178,Nuclei_Texture_Contrast_Dna_20_02,LipocyteProfiler_Feature,DNA,Nuclei Texture Contrast Dna 20 02
2179,Nuclei_Texture_Sumvariance_Dna_20_02,LipocyteProfiler_Feature,DNA,Nuclei Texture Sumvariance Dna 20 02
2180,Nuclei_Texture_Variance_Dna_20_02,LipocyteProfiler_Feature,DNA,Nuclei Texture Variance Dna 20 02
2181,Nuclei_Texture_Sumvariance_Dna_20_01,LipocyteProfiler_Feature,DNA,Nuclei Texture Sumvariance Dna 20 01
2182,Nuclei_Texture_Variance_Dna_20_00,LipocyteProfiler_Feature,DNA,Nuclei Texture Variance Dna 20 00
2183,Nuclei_Texture_Sumvariance_Dna_20_00,LipocyteProfiler_Feature,DNA,Nuclei Texture Sumvariance Dna 20 00
2184,Nuclei_Texture_Correlation_Agp_20_01,LipocyteProfiler_Feature,AGP,Nuclei Texture Correlation Agp 20 01
2185,Nuclei_Texture_Correlation_Agp_20_03,LipocyteProfiler_Feature,AGP,Nuclei Texture Correlation Agp 20 03
2186,Nuclei_Texture_Infomeas1_Dna_5_01,LipocyteProfiler_Feature,DNA,Nuclei Texture Infomeas1 Dna 5 01
2187,Nuclei_Texture_Infomeas1_Dna_5_03,LipocyteProfiler_Feature,DNA,Nuclei Texture Infomeas1 Dna 5 03
2188,Nuclei_Texture_Infomeas2_Dna_5_02,LipocyteProfiler_Feature,DNA,Nuclei Texture Infomeas2 Dna 5 02
2189,Nuclei_Texture_Infomeas2_Dna_5_03,LipocyteProfiler_Feature,DNA,Nuclei Texture Infomeas2 Dna 5 03
2190,Nuclei_Texture_Infomeas2_Dna_5_00,LipocyteProfiler_Feature,DNA,Nuclei Texture Infomeas2 Dna 5 00
2191,Nuclei_Texture_Infomeas2_Dna_5_01,LipocyteProfiler_Feature,DNA,Nuclei Texture Infomeas2 Dna 5 01
2192,Cells_Areashape_Compactness,LipocyteProfiler_Feature,Compartmental,Cells Areashape Compactness
2194,Cytoplasm_Granularity_9_Mito,LipocyteProfiler_Feature,Mito,Cytoplasm Granularity 9 Mito
2195,Cells_Granularity_10_Mito,LipocyteProfiler_Feature,Mito,Cells Granularity 10 Mito
2196,Cytoplasm_Granularity_10_Mito,LipocyteProfiler_Feature,Mito,Cytoplasm Granularity 10 Mito
2197,Nuclei_Granularity_9_Mito,LipocyteProfiler_Feature,Mito,Nuclei Granularity 9 Mito
2198,Cells_Granularity_9_Mito,LipocyteProfiler_Feature,Mito,Cells Granularity 9 Mito
2199,Cells_Granularity_12_Bodipy,LipocyteProfiler_Feature,Lipid,Cells Granularity 12 Bodipy
2200,Cytoplasm_Granularity_12_Bodipy,LipocyteProfiler_Feature,Lipid,Cytoplasm Granularity 12 Bodipy
2201,Cytoplasm_Granularity_13_Bodipy,LipocyteProfiler_Feature,Lipid,Cytoplasm Granularity 13 Bodipy
2202,Cells_Granularity_13_Bodipy,LipocyteProfiler_Feature,Lipid,Cells Granularity 13 Bodipy
2203,Cytoplasm_Granularity_14_Bodipy,LipocyteProfiler_Feature,Lipid,Cytoplasm Granularity 14 Bodipy
2204,Cells_Granularity_14_Bodipy,LipocyteProfiler_Feature,Lipid,Cells Granularity 14 Bodipy
2205,Cytoplasm_Granularity_4_Agp,LipocyteProfiler_Feature,AGP,Cytoplasm Granularity 4 Agp
2206,Cells_Granularity_6_Agp,LipocyteProfiler_Feature,AGP,Cells Granularity 6 Agp
2207,Cytoplasm_Granularity_8_Mito,LipocyteProfiler_Feature,Mito,Cytoplasm Granularity 8 Mito
2208,Nuclei_Granularity_7_Mito,LipocyteProfiler_Feature,Mito,Nuclei Granularity 7 Mito
2209,Cells_Granularity_8_Mito,LipocyteProfiler_Feature,Mito,Cells Granularity 8 Mito
2210,Nuclei_Granularity_8_Mito,LipocyteProfiler_Feature,Mito,Nuclei Granularity 8 Mito
2211,Cells_Mean_Smallbodipyobjects_Correlation_Correlation_Agp_Dna,LipocyteProfiler_Feature,Lipid,Cells Mean Smallbodipyobjects Correlation Correlation Agp Dna
2212,Cells_Mean_Smallbodipyobjects_Number_Object_Number,LipocyteProfiler_Feature,Lipid,Cells Mean Smallbodipyobjects Number Object Number
2213,Cells_Radialdistribution_Fracatd_Mito_2Of4,LipocyteProfiler_Feature,Mito,Cells Radialdistribution Fracatd Mito 2Of4
2214,Cells_Radialdistribution_Fracatd_Mito_1Of4,LipocyteProfiler_Feature,Mito,Cells Radialdistribution Fracatd Mito 1Of4
2215,Cells_Radialdistribution_Fracatd_Mito_4Of4,LipocyteProfiler_Feature,Mito,Cells Radialdistribution Fracatd Mito 4Of4
2216,Cells_Radialdistribution_Fracatd_Mito_3Of4,LipocyteProfiler_Feature,Mito,Cells Radialdistribution Fracatd Mito 3Of4
2217,Cells_Texture_Variance_Agp_20_02,LipocyteProfiler_Feature,AGP,Cells Texture Variance Agp 20 02
2218,Cells_Texture_Variance_Agp_20_01,LipocyteProfiler_Feature,AGP,Cells Texture Variance Agp 20 01
2219,Cells_Texture_Sumvariance_Agp_10_03,LipocyteProfiler_Feature,AGP,Cells Texture Sumvariance Agp 10 03
2220,Cytoplasm_Texture_Sumvariance_Agp_5_03,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Sumvariance Agp 5 03
2221,Cytoplasm_Texture_Sumvariance_Agp_5_00,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Sumvariance Agp 5 00
2222,Cells_Texture_Variance_Agp_20_03,LipocyteProfiler_Feature,AGP,Cells Texture Variance Agp 20 03
2223,Cytoplasm_Texture_Sumvariance_Agp_5_01,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Sumvariance Agp 5 01
2224,Cytoplasm_Texture_Variance_Agp_20_01,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Variance Agp 20 01
2225,Cells_Texture_Contrast_Agp_20_02,LipocyteProfiler_Feature,AGP,Cells Texture Contrast Agp 20 02
2226,Cytoplasm_Texture_Variance_Agp_5_02,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Variance Agp 5 02
2227,Cells_Texture_Variance_Agp_5_02,LipocyteProfiler_Feature,AGP,Cells Texture Variance Agp 5 02
2228,Cytoplasm_Texture_Sumvariance_Agp_20_00,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Sumvariance Agp 20 00
2229,Cells_Texture_Variance_Agp_10_01,LipocyteProfiler_Feature,AGP,Cells Texture Variance Agp 10 01
2230,Cytoplasm_Texture_Sumvariance_Agp_5_02,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Sumvariance Agp 5 02
2231,Cytoplasm_Texture_Variance_Agp_20_03,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Variance Agp 20 03
2232,Cells_Texture_Variance_Agp_10_02,LipocyteProfiler_Feature,AGP,Cells Texture Variance Agp 10 02
2233,Cells_Texture_Variance_Agp_20_00,LipocyteProfiler_Feature,AGP,Cells Texture Variance Agp 20 00
2234,Cytoplasm_Texture_Contrast_Agp_20_02,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Contrast Agp 20 02
2235,Cytoplasm_Texture_Sumvariance_Agp_10_01,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Sumvariance Agp 10 01
2236,Cells_Texture_Sumvariance_Agp_10_01,LipocyteProfiler_Feature,AGP,Cells Texture Sumvariance Agp 10 01
2237,Cytoplasm_Texture_Sumvariance_Agp_10_03,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Sumvariance Agp 10 03
2238,Cells_Texture_Variance_Agp_5_00,LipocyteProfiler_Feature,AGP,Cells Texture Variance Agp 5 00
2239,Cells_Texture_Variance_Agp_5_01,LipocyteProfiler_Feature,AGP,Cells Texture Variance Agp 5 01
2240,Cells_Texture_Variance_Agp_10_00,LipocyteProfiler_Feature,AGP,Cells Texture Variance Agp 10 00
2241,Cytoplasm_Texture_Sumvariance_Agp_20_02,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Sumvariance Agp 20 02
2242,Cytoplasm_Texture_Variance_Agp_5_01,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Variance Agp 5 01
2243,Cells_Texture_Variance_Agp_10_03,LipocyteProfiler_Feature,AGP,Cells Texture Variance Agp 10 03
2244,Cytoplasm_Texture_Contrast_Agp_20_03,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Contrast Agp 20 03
2245,Cells_Texture_Sumvariance_Agp_10_00,LipocyteProfiler_Feature,AGP,Cells Texture Sumvariance Agp 10 00
2246,Cytoplasm_Texture_Sumvariance_Agp_10_02,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Sumvariance Agp 10 02
2247,Cells_Texture_Sumvariance_Agp_10_02,LipocyteProfiler_Feature,AGP,Cells Texture Sumvariance Agp 10 02
2248,Cells_Texture_Sumvariance_Agp_5_03,LipocyteProfiler_Feature,AGP,Cells Texture Sumvariance Agp 5 03
2249,Cytoplasm_Texture_Variance_Agp_10_03,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Variance Agp 10 03
2250,Cells_Texture_Sumvariance_Agp_20_00,LipocyteProfiler_Feature,AGP,Cells Texture Sumvariance Agp 20 00
2251,Cytoplasm_Texture_Sumvariance_Agp_20_01,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Sumvariance Agp 20 01
2252,Cytoplasm_Texture_Sumvariance_Agp_20_03,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Sumvariance Agp 20 03
2253,Cytoplasm_Texture_Variance_Agp_5_03,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Variance Agp 5 03
2254,Cells_Texture_Contrast_Agp_20_03,LipocyteProfiler_Feature,AGP,Cells Texture Contrast Agp 20 03
2255,Cells_Texture_Contrast_Agp_20_01,LipocyteProfiler_Feature,AGP,Cells Texture Contrast Agp 20 01
2256,Cytoplasm_Texture_Variance_Agp_20_00,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Variance Agp 20 00
2257,Cells_Texture_Sumvariance_Agp_20_01,LipocyteProfiler_Feature,AGP,Cells Texture Sumvariance Agp 20 01
2258,Cells_Texture_Sumvariance_Agp_20_02,LipocyteProfiler_Feature,AGP,Cells Texture Sumvariance Agp 20 02
2259,Cells_Texture_Sumvariance_Agp_20_03,LipocyteProfiler_Feature,AGP,Cells Texture Sumvariance Agp 20 03
2260,Cytoplasm_Texture_Variance_Agp_5_00,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Variance Agp 5 00
2261,Cells_Texture_Sumvariance_Agp_5_00,LipocyteProfiler_Feature,AGP,Cells Texture Sumvariance Agp 5 00
2262,Cells_Texture_Contrast_Agp_20_00,LipocyteProfiler_Feature,AGP,Cells Texture Contrast Agp 20 00
2263,Cytoplasm_Texture_Sumvariance_Agp_10_00,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Sumvariance Agp 10 00
2264,Cells_Texture_Sumvariance_Agp_5_02,LipocyteProfiler_Feature,AGP,Cells Texture Sumvariance Agp 5 02
2265,Cytoplasm_Texture_Variance_Agp_10_01,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Variance Agp 10 01
2266,Cytoplasm_Texture_Contrast_Agp_20_00,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Contrast Agp 20 00
2267,Cells_Texture_Sumvariance_Agp_5_01,LipocyteProfiler_Feature,AGP,Cells Texture Sumvariance Agp 5 01
2268,Cytoplasm_Texture_Contrast_Agp_20_01,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Contrast Agp 20 01
2269,Cytoplasm_Texture_Variance_Agp_20_02,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Variance Agp 20 02
2270,Cytoplasm_Texture_Variance_Agp_10_00,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Variance Agp 10 00
2271,Cytoplasm_Texture_Variance_Agp_10_02,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Variance Agp 10 02
2272,Cells_Texture_Variance_Agp_5_03,LipocyteProfiler_Feature,AGP,Cells Texture Variance Agp 5 03
2273,Cytoplasm_Texture_Correlation_Mito_20_03,LipocyteProfiler_Feature,Mito,Cytoplasm Texture Correlation Mito 20 03
2274,Cells_Texture_Correlation_Mito_20_03,LipocyteProfiler_Feature,Mito,Cells Texture Correlation Mito 20 03
2275,Cytoplasm_Texture_Entropy_Agp_20_03,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Entropy Agp 20 03
2276,Cytoplasm_Areashape_Compactness,LipocyteProfiler_Feature,Compartmental,Cytoplasm Areashape Compactness
2277,Nuclei_Granularity_14_Bodipy,LipocyteProfiler_Feature,Lipid,Nuclei Granularity 14 Bodipy
2278,Nuclei_Granularity_15_Bodipy,LipocyteProfiler_Feature,Lipid,Nuclei Granularity 15 Bodipy
2279,Nuclei_Granularity_2_Agp,LipocyteProfiler_Feature,AGP,Nuclei Granularity 2 Agp
2280,Nuclei_Granularity_3_Bodipy,LipocyteProfiler_Feature,Lipid,Nuclei Granularity 3 Bodipy
2281,Nuclei_Granularity_3_Agp,LipocyteProfiler_Feature,AGP,Nuclei Granularity 3 Agp
2282,Nuclei_Granularity_4_Agp,LipocyteProfiler_Feature,AGP,Nuclei Granularity 4 Agp
2283,Nuclei_Texture_Infomeas1_Dna_5_02,LipocyteProfiler_Feature,DNA,Nuclei Texture Infomeas1 Dna 5 02
2284,Nuclei_Texture_Infomeas1_Dna_5_00,LipocyteProfiler_Feature,DNA,Nuclei Texture Infomeas1 Dna 5 00
2285,Cells_Granularity_11_Mito,LipocyteProfiler_Feature,Mito,Cells Granularity 11 Mito
2286,Nuclei_Granularity_11_Mito,LipocyteProfiler_Feature,Mito,Nuclei Granularity 11 Mito
2287,Cytoplasm_Granularity_11_Mito,LipocyteProfiler_Feature,Mito,Cytoplasm Granularity 11 Mito
2288,Nuclei_Granularity_10_Mito,LipocyteProfiler_Feature,Mito,Nuclei Granularity 10 Mito
2289,Cells_Granularity_15_Bodipy,LipocyteProfiler_Feature,Lipid,Cells Granularity 15 Bodipy
2290,Cytoplasm_Granularity_15_Bodipy,LipocyteProfiler_Feature,Lipid,Cytoplasm Granularity 15 Bodipy
2291,Cells_Granularity_15_Mito,LipocyteProfiler_Feature,Mito,Cells Granularity 15 Mito
2292,Nuclei_Radialdistribution_Radialcv_Bodipy_1Of4,LipocyteProfiler_Feature,Lipid,Nuclei Radialdistribution Radialcv Bodipy 1Of4
2293,Cytoplasm_Granularity_1_Agp,LipocyteProfiler_Feature,AGP,Cytoplasm Granularity 1 Agp
2294,Cells_Granularity_1_Agp,LipocyteProfiler_Feature,AGP,Cells Granularity 1 Agp
2295,Cells_Granularity_13_Mito,LipocyteProfiler_Feature,Mito,Cells Granularity 13 Mito
2296,Cells_Granularity_12_Mito,LipocyteProfiler_Feature,Mito,Cells Granularity 12 Mito
2297,Nuclei_Granularity_13_Mito,LipocyteProfiler_Feature,Mito,Nuclei Granularity 13 Mito
2298,Nuclei_Granularity_12_Mito,LipocyteProfiler_Feature,Mito,Nuclei Granularity 12 Mito
2299,Cytoplasm_Granularity_12_Mito,LipocyteProfiler_Feature,Mito,Cytoplasm Granularity 12 Mito
2300,Cytoplasm_Granularity_13_Mito,LipocyteProfiler_Feature,Mito,Cytoplasm Granularity 13 Mito
2301,Nuclei_Granularity_14_Mito,LipocyteProfiler_Feature,Mito,Nuclei Granularity 14 Mito
2302,Cells_Granularity_14_Mito,LipocyteProfiler_Feature,Mito,Cells Granularity 14 Mito
2303,Cytoplasm_Granularity_14_Mito,LipocyteProfiler_Feature,Mito,Cytoplasm Granularity 14 Mito
2304,Cells_Granularity_2_Agp,LipocyteProfiler_Feature,AGP,Cells Granularity 2 Agp
2305,Cells_Intensity_Lowerquartileintensity_Dna,LipocyteProfiler_Feature,DNA,Cells Intensity Lowerquartileintensity Dna
2306,Cells_Intensity_Medianintensity_Dna,LipocyteProfiler_Feature,DNA,Cells Intensity Medianintensity Dna
2307,Cells_Intensity_Meanintensity_Dna,LipocyteProfiler_Feature,DNA,Cells Intensity Meanintensity Dna
2308,Cells_Intensity_Upperquartileintensity_Dna,LipocyteProfiler_Feature,DNA,Cells Intensity Upperquartileintensity Dna
2309,Cells_Intensity_Madintensity_Dna,LipocyteProfiler_Feature,DNA,Cells Intensity Madintensity Dna
2310,Cytoplasm_Intensity_Meanintensity_Bodipy,LipocyteProfiler_Feature,Lipid,Cytoplasm Intensity Meanintensity Bodipy
2311,Cells_Intensity_Meanintensity_Bodipy,LipocyteProfiler_Feature,Lipid,Cells Intensity Meanintensity Bodipy
2312,Cells_Intensity_Meanintensityedge_Dna,LipocyteProfiler_Feature,DNA,Cells Intensity Meanintensityedge Dna
2313,Cells_Mean_Largebodipyobjects_Correlation_Correlation_Mito_Bodipy,LipocyteProfiler_Feature,Lipid,Cells Mean Largebodipyobjects Correlation Correlation Mito Bodipy
2314,Cytoplasm_Radialdistribution_Radialcv_Agp_3Of4,LipocyteProfiler_Feature,AGP,Cytoplasm Radialdistribution Radialcv Agp 3Of4
2315,Cells_Radialdistribution_Radialcv_Agp_3Of4,LipocyteProfiler_Feature,AGP,Cells Radialdistribution Radialcv Agp 3Of4
2316,Cytoplasm_Radialdistribution_Radialcv_Agp_2Of4,LipocyteProfiler_Feature,AGP,Cytoplasm Radialdistribution Radialcv Agp 2Of4
2317,Cytoplasm_Radialdistribution_Radialcv_Agp_1Of4,LipocyteProfiler_Feature,AGP,Cytoplasm Radialdistribution Radialcv Agp 1Of4
2318,Nuclei_Granularity_1_Agp,LipocyteProfiler_Feature,AGP,Nuclei Granularity 1 Agp
2319,Cells_Areashape_Extent,LipocyteProfiler_Feature,Compartmental,Cells Areashape Extent
2320,Cytoplasm_Granularity_2_Agp,LipocyteProfiler_Feature,AGP,Cytoplasm Granularity 2 Agp
2321,Nuclei_Texture_Correlation_Dna_5_02,LipocyteProfiler_Feature,DNA,Nuclei Texture Correlation Dna 5 02
2322,Nuclei_Texture_Correlation_Dna_5_01,LipocyteProfiler_Feature,DNA,Nuclei Texture Correlation Dna 5 01
2323,Nuclei_Texture_Correlation_Dna_5_00,LipocyteProfiler_Feature,DNA,Nuclei Texture Correlation Dna 5 00
2324,Nuclei_Texture_Correlation_Dna_5_03,LipocyteProfiler_Feature,DNA,Nuclei Texture Correlation Dna 5 03
2325,Cells_Areashape_Solidity,LipocyteProfiler_Feature,Compartmental,Cells Areashape Solidity
2328,Cells_Radialdistribution_Radialcv_Agp_1Of4,LipocyteProfiler_Feature,AGP,Cells Radialdistribution Radialcv Agp 1Of4
2329,Cells_Radialdistribution_Radialcv_Agp_2Of4,LipocyteProfiler_Feature,AGP,Cells Radialdistribution Radialcv Agp 2Of4
2330,Cells_Areashape_Formfactor,LipocyteProfiler_Feature,Compartmental,Cells Areashape Formfactor
2344,Cells_Mean_Smallbodipyobjects_Granularity_2_Agp,LipocyteProfiler_Feature,Lipid,Cells Mean Smallbodipyobjects Granularity 2 Agp
2345,Cells_Mean_Smallbodipyobjects_Granularity_2_Dna,LipocyteProfiler_Feature,Lipid,Cells Mean Smallbodipyobjects Granularity 2 Dna
2346,Cells_Texture_Correlation_Mito_Lessbodipy_20_03,LipocyteProfiler_Feature,Lipid,Cells Texture Correlation Mito Lessbodipy 20 03
2347,Cytoplasm_Areashape_Zernike_4_0,LipocyteProfiler_Feature,Compartmental,Cytoplasm Areashape Zernike 4 0
2348,Cytoplasm_Texture_Correlation_Dna_5_01,LipocyteProfiler_Feature,DNA,Cytoplasm Texture Correlation Dna 5 01
2349,Cytoplasm_Texture_Infomeas1_Dna_5_02,LipocyteProfiler_Feature,DNA,Cytoplasm Texture Infomeas1 Dna 5 02
2350,Cells_Areashape_Zernike_8_8,LipocyteProfiler_Feature,Compartmental,Cells Areashape Zernike 8 8
2351,Cells_Mean_Smallbodipyobjects_Granularity_13_Agp,LipocyteProfiler_Feature,Lipid,Cells Mean Smallbodipyobjects Granularity 13 Agp
2352,Cells_Areashape_Zernike_8_4,LipocyteProfiler_Feature,Compartmental,Cells Areashape Zernike 8 4
2353,Cytoplasm_Correlation_Overlap_Agp_Dna,LipocyteProfiler_Feature,AGP,Cytoplasm Correlation Overlap Agp Dna
2354,Cytoplasm_Texture_Infomeas1_Dna_5_01,LipocyteProfiler_Feature,DNA,Cytoplasm Texture Infomeas1 Dna 5 01
2355,Cells_Areashape_Zernike_8_0,LipocyteProfiler_Feature,Compartmental,Cells Areashape Zernike 8 0
