FromID,ToID,Relation_value,Relation_type,Relation_Context_ClinicalPhase
346,6096,EGFR inhibitor,MoA,Preclinical
405,6096,EGFR inhibitor,MoA,Preclinical
346,6097,EGFR inhibitor|tyrosine kinase inhibitor,MoA,Preclinical
346,6098,EGFR inhibitor,MoA,Preclinical
348,6099,protein tyrosine kinase inhibitor,MoA,Preclinical
346,6100,protein tyrosine kinase inhibitor,MoA,Preclinical
348,6101,tyrosine kinase inhibitor,MoA,Preclinical
244,6101,tyrosine kinase inhibitor,MoA,Preclinical
631,6101,tyrosine kinase inhibitor,MoA,Preclinical
346,6102,tyrosine kinase inhibitor,MoA,Preclinical
49,6103,MEK inhibitor,MoA,Preclinical
1026,6103,MEK inhibitor,MoA,Preclinical
32,6103,MEK inhibitor,MoA,Preclinical
1283,6103,MEK inhibitor,MoA,Preclinical
805,6103,MEK inhibitor,MoA,Preclinical
849,6103,MEK inhibitor,MoA,Preclinical
6104,6103,MEK inhibitor,MoA,Preclinical
828,6103,MEK inhibitor,MoA,Preclinical
553,6103,MEK inhibitor,MoA,Preclinical
555,6103,MEK inhibitor,MoA,Preclinical
405,6103,MEK inhibitor,MoA,Preclinical
726,6103,MEK inhibitor,MoA,Preclinical
1284,6103,MEK inhibitor,MoA,Preclinical
948,6103,MEK inhibitor,MoA,Preclinical
839,6103,MEK inhibitor,MoA,Preclinical
1285,6103,MEK inhibitor,MoA,Preclinical
1705,6103,MEK inhibitor,MoA,Preclinical
2694,6105,catechol O methyltransferase inhibitor,MoA,Preclinical
185,6106,carbonic anhydrase inhibitor,MoA,Phase 1/Phase 2
186,6106,carbonic anhydrase inhibitor,MoA,Phase 1/Phase 2
188,6106,carbonic anhydrase inhibitor,MoA,Phase 1/Phase 2
1617,6106,carbonic anhydrase inhibitor,MoA,Phase 1/Phase 2
510,6107,opioid receptor agonist,MoA,Preclinical
510,6108,opioid receptor agonist,MoA,Preclinical
687,6109,growth hormone releasing factor agonist,MoA,Phase 1
8,6110,dopamine receptor antagonist,MoA,Preclinical
469,6111,dipeptidyl peptidase inhibitor,MoA,Preclinical
6112,6111,dipeptidyl peptidase inhibitor,MoA,Preclinical
59,6113,acetylcholine receptor agonist,MoA,Preclinical
61,6113,acetylcholine receptor agonist,MoA,Preclinical
503,6113,acetylcholine receptor agonist,MoA,Preclinical
906,6116,glutamate receptor antagonist,MoA,Preclinical
906,6117,glutamate receptor antagonist,MoA,Preclinical
906,6118,glutamate receptor antagonist,MoA,Preclinical
3647,6118,glutamate receptor antagonist,MoA,Preclinical
1018,6119,XIAP inhibitor,MoA,Preclinical
247,6120,HDAC inhibitor,MoA,Preclinical
249,6120,HDAC inhibitor,MoA,Preclinical
250,6120,HDAC inhibitor,MoA,Preclinical
252,6120,HDAC inhibitor,MoA,Preclinical
7,6122,dopamine receptor antagonist,MoA,Preclinical
8,6122,dopamine receptor antagonist,MoA,Preclinical
9,6122,dopamine receptor antagonist,MoA,Preclinical
11,6122,dopamine receptor antagonist,MoA,Preclinical
767,6123,metalloproteinase inhibitor,MoA,Preclinical
2726,6123,metalloproteinase inhibitor,MoA,Preclinical
1112,6123,metalloproteinase inhibitor,MoA,Preclinical
1826,6123,metalloproteinase inhibitor,MoA,Preclinical
84,6123,metalloproteinase inhibitor,MoA,Preclinical
3706,6124,procollagen C-endopeptidase inhibitor,MoA,Phase 1
786,6125,monocarboxylate transporter inhibitor,MoA,Preclinical
37,6128,histone lysine methyltransferase inhibitor,MoA,Preclinical
39,6128,histone lysine methyltransferase inhibitor,MoA,Preclinical
39,6129,histone lysine methyltransferase inhibitor,MoA,Preclinical
39,6130,histone lysine methyltransferase inhibitor,MoA,Preclinical
37,6131,histone lysine methyltransferase inhibitor,MoA,Preclinical
39,6131,histone lysine methyltransferase inhibitor,MoA,Preclinical
37,6132,histone lysine methyltransferase inhibitor,MoA,Preclinical
39,6132,histone lysine methyltransferase inhibitor,MoA,Preclinical
39,6133,histone lysine methyltransferase inhibitor,MoA,Preclinical
37,6134,histone lysine methyltransferase inhibitor,MoA,Preclinical
39,6134,histone lysine methyltransferase inhibitor,MoA,Preclinical
6135,6136,L3MBTL antagonist,MoA,Preclinical
2121,6137,histone lysine methyltransferase inhibitor,MoA,Preclinical
128,6138,FLT3 inhibitor|MER tyrosine kinase inhibitor,MoA,Preclinical
1331,6138,FLT3 inhibitor|MER tyrosine kinase inhibitor,MoA,Preclinical
1331,6139,MER tyrosine kinase inhibitor,MoA,Preclinical
5540,6140,protein arginine N-methyltransferase inhibitor,MoA,Preclinical
6141,6142,phosphatidyl-inositol activator,MoA,Preclinical
6143,6144,L3MBTL antagonist,MoA,Preclinical
6143,6145,MBT inhibitor,MoA,Preclinical
122,6146,PARP inhibitor,MoA,Preclinical
49,6147,AKT inhibitor,MoA,Phase 2
749,6147,AKT inhibitor,MoA,Phase 2
750,6147,AKT inhibitor,MoA,Phase 2
528,6151,FAAH inhibitor,MoA,Phase 1
6152,6151,FAAH inhibitor,MoA,Phase 1
67,6151,FAAH inhibitor,MoA,Phase 1
1858,6156,dopamine receptor agonist,MoA,Phase 2
6157,6156,dopamine receptor agonist,MoA,Phase 2
322,6158,purinergic receptor activator,MoA,Launched
324,6158,purinergic receptor activator,MoA,Launched
325,6158,purinergic receptor activator,MoA,Launched
4395,6158,purinergic receptor activator,MoA,Launched
1864,6158,purinergic receptor activator,MoA,Launched
6159,6160,mixed lineage kinase inhibitor,MoA,Preclinical
2176,6160,mixed lineage kinase inhibitor,MoA,Preclinical
128,6160,mixed lineage kinase inhibitor,MoA,Preclinical
2232,6160,mixed lineage kinase inhibitor,MoA,Preclinical
6161,6160,mixed lineage kinase inhibitor,MoA,Preclinical
6162,6160,mixed lineage kinase inhibitor,MoA,Preclinical
1380,6160,mixed lineage kinase inhibitor,MoA,Preclinical
3090,6160,mixed lineage kinase inhibitor,MoA,Preclinical
273,6160,mixed lineage kinase inhibitor,MoA,Preclinical
202,6164,ATPase inhibitor|NFkB pathway inhibitor|STAT inhibitor,MoA,Phase 2/Phase 3
1770,6164,ATPase inhibitor|NFkB pathway inhibitor|STAT inhibitor,MoA,Phase 2/Phase 3
1280,6164,ATPase inhibitor|NFkB pathway inhibitor|STAT inhibitor,MoA,Phase 2/Phase 3
262,6164,ATPase inhibitor|NFkB pathway inhibitor|STAT inhibitor,MoA,Phase 2/Phase 3
1280,6165,MAP kinase activator,MoA,Preclinical
186,6166,cyclooxygenase inhibitor,MoA,Withdrawn
171,6166,cyclooxygenase inhibitor,MoA,Withdrawn
296,6176,P glycoprotein inhibitor,MoA,Phase 3
620,6192,dopamine reuptake inhibitor,MoA,Phase 3
2443,6195,secretory phospholipase inhibitor,MoA,Phase 3
346,6197,KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor,MoA,Phase 3
939,6197,KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor,MoA,Phase 3
940,6197,KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor,MoA,Phase 3
244,6197,KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor,MoA,Phase 3
131,6197,KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor,MoA,Phase 3
1623,6198,cathepsin inhibitor,MoA,Preclinical
1349,6198,cathepsin inhibitor,MoA,Preclinical
1350,6198,cathepsin inhibitor,MoA,Preclinical
1020,6199,ATR kinase inhibitor,MoA,Preclinical
1512,6200,ATR kinase inhibitor,MoA,Phase 2
1020,6200,ATR kinase inhibitor,MoA,Phase 2
781,6200,ATR kinase inhibitor,MoA,Phase 2
476,6200,ATR kinase inhibitor,MoA,Phase 2
680,6203,leukotriene synthesis inhibitor,MoA,Phase 3
366,6204,PARP inhibitor,MoA,Phase 3
122,6204,PARP inhibitor,MoA,Phase 3
1707,6205,neuropeptide receptor antagonist,MoA,Phase 2
1244,6209,HSP inhibitor,MoA,Preclinical
507,6210,HSP inhibitor,MoA,Preclinical
6213,6214,CC chemokine receptor antagonist,MoA,Phase 3
3914,6215,urate transporter inhibitor,MoA,Phase 2
114,6217,tubulin polymerization inhibitor,MoA,Phase 2
6218,6219,acetylcholinesterase inhibitor,MoA,Preclinical
2242,6221,tumor necrosis factor receptor antagonist,MoA,Phase 1
263,6222,CC chemokine receptor antagonist,MoA,Phase 3
73,6234,adrenergic receptor antagonist,MoA,Withdrawn
74,6234,adrenergic receptor antagonist,MoA,Withdrawn
75,6234,adrenergic receptor antagonist,MoA,Withdrawn
76,6234,adrenergic receptor antagonist,MoA,Withdrawn
69,6239,adenosine receptor antagonist,MoA,Phase 1
275,6239,adenosine receptor antagonist,MoA,Phase 1
276,6239,adenosine receptor antagonist,MoA,Phase 1
277,6239,adenosine receptor antagonist,MoA,Phase 1
403,6241,LDL oxidation inhibitor|PKC inhibitor,MoA,Launched
5188,6241,LDL oxidation inhibitor|PKC inhibitor,MoA,Launched
1923,6241,LDL oxidation inhibitor|PKC inhibitor,MoA,Launched
6242,6241,LDL oxidation inhibitor|PKC inhibitor,MoA,Launched
6243,6241,LDL oxidation inhibitor|PKC inhibitor,MoA,Launched
1284,6241,LDL oxidation inhibitor|PKC inhibitor,MoA,Launched
1699,6241,LDL oxidation inhibitor|PKC inhibitor,MoA,Launched
6244,6241,LDL oxidation inhibitor|PKC inhibitor,MoA,Launched
6245,6241,LDL oxidation inhibitor|PKC inhibitor,MoA,Launched
6246,6241,LDL oxidation inhibitor|PKC inhibitor,MoA,Launched
761,6247,antitumor agent|ubiquitin C-terminal hydrolase inhibitor,MoA,Phase 1
3585,6247,antitumor agent|ubiquitin C-terminal hydrolase inhibitor,MoA,Phase 1
1228,6249,PLK inhibitor,MoA,Phase 3
14,6250,serotonin receptor antagonist,MoA,Phase 3
15,6250,serotonin receptor antagonist,MoA,Phase 3
16,6250,serotonin receptor antagonist,MoA,Phase 3
617,6250,serotonin receptor antagonist,MoA,Phase 3
232,6254,topoisomerase inhibitor,MoA,Phase 3
781,6258,mTOR inhibitor|PI3K inhibitor,MoA,Phase 2
474,6258,mTOR inhibitor|PI3K inhibitor,MoA,Phase 2
610,6259,beta amyloid antagonist,MoA,Phase 1
1006,6259,beta amyloid antagonist,MoA,Phase 1
95,6260,cytochrome P450 inhibitor,MoA,Phase 2
454,6261,renin inhibitor,MoA,Phase 1
77,6262,serotonin receptor antagonist,MoA,Preclinical
957,6262,serotonin receptor antagonist,MoA,Preclinical
623,6263,histamine receptor agonist,MoA,Preclinical
5012,6264,CC chemokine receptor agonist,MoA,Preclinical
357,6265,phospholipase inhibitor,MoA,Preclinical
170,6266,acetylcholine receptor allosteric modulator,MoA,Preclinical
1453,6267,potassium/chloride cotransporter inhibitor,MoA,Preclinical
160,6268,glutamate receptor positive allosteric modulator,MoA,Preclinical
160,6269,glutamate receptor positive allosteric modulator,MoA,Preclinical
2414,6270,glutamate receptor positive allosteric modulator,MoA,Preclinical
2414,6271,glutamate receptor positive allosteric modulator,MoA,Preclinical
1775,6272,phospholipase inhibitor,MoA,Preclinical
2414,6273,glutamate receptor positive allosteric modulator,MoA,Preclinical
1835,6274,glutamate receptor positive allosteric modulator,MoA,Preclinical
76,6275,acetylcholine receptor allosteric modulator,MoA,Preclinical
76,6276,acetylcholine receptor allosteric modulator,MoA,Preclinical
160,6277,glutamate receptor positive allosteric modulator,MoA,Preclinical
160,6278,glutamate receptor potentiator,MoA,Preclinical
194,6279,potassium channel blocker,MoA,Preclinical
828,6280,MAP kinase inhibitor,MoA,Preclinical
698,6281,p38 MAPK inhibitor,MoA,Phase 2
700,6281,p38 MAPK inhibitor,MoA,Phase 2
553,6281,p38 MAPK inhibitor,MoA,Phase 2
555,6281,p38 MAPK inhibitor,MoA,Phase 2
405,6281,p38 MAPK inhibitor,MoA,Phase 2
672,6281,p38 MAPK inhibitor,MoA,Phase 2
553,6282,p38 MAPK inhibitor,MoA,Phase 2
555,6282,p38 MAPK inhibitor,MoA,Phase 2
405,6282,p38 MAPK inhibitor,MoA,Phase 2
2669,6283,caspase inhibitor,MoA,Phase 2
4461,6284,anaphylatoxin chemotactic receptor antagonist,MoA,Preclinical
11,6286,serotonin receptor antagonist,MoA,Phase 1
16,6287,serotonin receptor agonist,MoA,Preclinical
767,6288,metalloproteinase inhibitor,MoA,Preclinical
348,6289,estrogen receptor agonist,MoA,Preclinical
1035,6289,estrogen receptor agonist,MoA,Preclinical
349,6289,estrogen receptor agonist,MoA,Preclinical
116,6289,estrogen receptor agonist,MoA,Preclinical
86,6290,gonadotropin releasing factor hormone receptor antagonist,MoA,Preclinical
99,6290,gonadotropin releasing factor hormone receptor antagonist,MoA,Preclinical
78,6290,gonadotropin releasing factor hormone receptor antagonist,MoA,Preclinical
7,6291,serotonin receptor agonist,MoA,Preclinical
14,6291,serotonin receptor agonist,MoA,Preclinical
16,6291,serotonin receptor agonist,MoA,Preclinical
624,6291,serotonin receptor agonist,MoA,Preclinical
625,6291,serotonin receptor agonist,MoA,Preclinical
1846,6292,glutamate inhibitor,MoA,Preclinical
6293,6294,secreted frizzled related protein inhibitor,MoA,Preclinical
1718,6295,FXR agonist,MoA,Phase 1
781,6296,mTOR inhibitor,MoA,Preclinical
16,6297,serotonin receptor agonist,MoA,Preclinical
45,6298,adrenergic receptor antagonist,MoA,Preclinical
47,6298,adrenergic receptor antagonist,MoA,Preclinical
48,6298,adrenergic receptor antagonist,MoA,Preclinical
1,6298,adrenergic receptor antagonist,MoA,Preclinical
3,6298,adrenergic receptor antagonist,MoA,Preclinical
4,6298,adrenergic receptor antagonist,MoA,Preclinical
11,6298,adrenergic receptor antagonist,MoA,Preclinical
4650,6299,histone lysine methyltransferase inhibitor,MoA,Preclinical
1283,6300,SRC inhibitor,MoA,Preclinical
1054,6300,SRC inhibitor,MoA,Preclinical
346,6301,JAK inhibitor,MoA,Preclinical
969,6301,JAK inhibitor,MoA,Preclinical
369,6301,JAK inhibitor,MoA,Preclinical
370,6301,JAK inhibitor,MoA,Preclinical
2679,6302,tankyrase inhibitor|WNT pathway inhibitor,MoA,Preclinical
1959,6303,aldehyde dehydrogenase inhibitor,MoA,Preclinical
3432,6304,bradykinin receptor antagonist,MoA,Preclinical
6305,6306,actin related protein inhibitor|neural Wiskott-Aldrich syndrome protein inhibitor,MoA,Preclinical
2797,6307,porcupine inhibitor,MoA,Preclinical
6308,6309,PI3K inhibitor,MoA,Preclinical
4266,6309,PI3K inhibitor,MoA,Preclinical
474,6309,PI3K inhibitor,MoA,Preclinical
138,6309,PI3K inhibitor,MoA,Preclinical
476,6309,PI3K inhibitor,MoA,Preclinical
2162,6309,PI3K inhibitor,MoA,Preclinical
1228,6309,PI3K inhibitor,MoA,Preclinical
1526,6309,PI3K inhibitor,MoA,Preclinical
227,6310,STAT inhibitor,MoA,Phase 1
369,6311,deubiquitinase inhibitor,MoA,Preclinical
6312,6311,deubiquitinase inhibitor,MoA,Preclinical
3585,6311,deubiquitinase inhibitor,MoA,Preclinical
6313,6311,deubiquitinase inhibitor,MoA,Preclinical
6315,6316,carboxylesterase inhibitor,MoA,Preclinical
6317,6318,monoacylglycerol lipase inhibitor,MoA,Preclinical
781,6319,mTOR inhibitor,MoA,Preclinical
781,6320,mTOR inhibitor,MoA,Preclinical
781,6321,mTOR inhibitor,MoA,Preclinical
346,6322,EGFR inhibitor,MoA,Preclinical
346,6323,EGFR inhibitor,MoA,Preclinical
348,6323,EGFR inhibitor,MoA,Preclinical
3368,6324,AMPK inhibitor,MoA,Preclinical
6325,6324,AMPK inhibitor,MoA,Preclinical
346,6326,EGFR inhibitor,MoA,Preclinical
537,6327,CC chemokine receptor antagonist,MoA,Preclinical
11,6328,serotonin receptor agonist,MoA,Phase 3
165,6329,adrenergic receptor agonist,MoA,Phase 3
73,6330,acetylcholine receptor agonist,MoA,Phase 3
74,6330,acetylcholine receptor agonist,MoA,Phase 3
75,6330,acetylcholine receptor agonist,MoA,Phase 3
76,6330,acetylcholine receptor agonist,MoA,Phase 3
170,6330,acetylcholine receptor agonist,MoA,Phase 3
11,6330,acetylcholine receptor agonist,MoA,Phase 3
12,6330,acetylcholine receptor agonist,MoA,Phase 3
13,6330,acetylcholine receptor agonist,MoA,Phase 3
488,6330,acetylcholine receptor agonist,MoA,Phase 3
489,6330,acetylcholine receptor agonist,MoA,Phase 3
14,6330,acetylcholine receptor agonist,MoA,Phase 3
15,6330,acetylcholine receptor agonist,MoA,Phase 3
16,6330,acetylcholine receptor agonist,MoA,Phase 3
624,6330,acetylcholine receptor agonist,MoA,Phase 3
625,6330,acetylcholine receptor agonist,MoA,Phase 3
2677,6331,tankyrase inhibitor,MoA,Preclinical
2679,6331,tankyrase inhibitor,MoA,Preclinical
2256,6332,benzodiazepine receptor ligand,MoA,Phase 2
3405,6333,bromodomain inhibitor,MoA,Preclinical
736,6333,bromodomain inhibitor,MoA,Preclinical
836,6333,bromodomain inhibitor,MoA,Preclinical
3621,6333,bromodomain inhibitor,MoA,Preclinical
2302,6334,potassium channel blocker,MoA,Preclinical
629,6334,potassium channel blocker,MoA,Preclinical
630,6334,potassium channel blocker,MoA,Preclinical
1191,6334,potassium channel blocker,MoA,Preclinical
2303,6334,potassium channel blocker,MoA,Preclinical
969,6336,JAK inhibitor,MoA,Phase 1
369,6336,JAK inhibitor,MoA,Phase 1
370,6336,JAK inhibitor,MoA,Phase 1
474,6337,PI3K inhibitor,MoA,Phase 2
138,6337,PI3K inhibitor,MoA,Phase 2
476,6337,PI3K inhibitor,MoA,Phase 2
364,6338,Abl kinase inhibitor|insulin growth factor receptor inhibitor|SRC inhibitor,MoA,Phase 1
1054,6338,Abl kinase inhibitor|insulin growth factor receptor inhibitor|SRC inhibitor,MoA,Phase 1
781,6339,mTOR inhibitor,MoA,Preclinical
346,6340,EGFR inhibitor|VEGFR inhibitor,MoA,Phase 3
4618,6340,EGFR inhibitor|VEGFR inhibitor,MoA,Phase 3
348,6340,EGFR inhibitor|VEGFR inhibitor,MoA,Phase 3
940,6340,EGFR inhibitor|VEGFR inhibitor,MoA,Phase 3
244,6340,EGFR inhibitor|VEGFR inhibitor,MoA,Phase 3
1299,6341,MAP kinase inhibitor,MoA,Preclinical
6342,6343,MAP kinase inhibitor,MoA,Preclinical
1299,6343,MAP kinase inhibitor,MoA,Preclinical
941,6343,MAP kinase inhibitor,MoA,Preclinical
6344,6343,MAP kinase inhibitor,MoA,Preclinical
2360,6347,focal adhesion kinase inhibitor,MoA,Preclinical
354,6348,estrogen receptor antagonist,MoA,Preclinical
116,6348,estrogen receptor antagonist,MoA,Preclinical
2141,6349,potassium channel activator,MoA,Phase 1
2141,6350,potassium channel activator,MoA,Phase 1
51,6351,rho associated kinase inhibitor,MoA,Preclinical
6352,6351,rho associated kinase inhibitor,MoA,Preclinical
52,6351,rho associated kinase inhibitor,MoA,Preclinical
359,6351,rho associated kinase inhibitor,MoA,Preclinical
839,6351,rho associated kinase inhibitor,MoA,Preclinical
912,6351,rho associated kinase inhibitor,MoA,Preclinical
1088,6353,prolyl endopeptidase inhibitor,MoA,Preclinical
5481,6354,interleukin inhibitor,MoA,Preclinical
839,6355,rho associated kinase inhibitor,MoA,Phase 2
912,6355,rho associated kinase inhibitor,MoA,Phase 2
3560,6356,guanylyl cyclase activator,MoA,Preclinical
1119,6356,guanylyl cyclase activator,MoA,Preclinical
1121,6356,guanylyl cyclase activator,MoA,Preclinical
234,6356,guanylyl cyclase activator,MoA,Preclinical
687,6357,ghrelin receptor antagonist,MoA,Preclinical
6358,6359,apoptosis inhibitor,MoA,Preclinical
6360,6359,apoptosis inhibitor,MoA,Preclinical
1185,6361,CCK receptor antagonist,MoA,Phase 2
5885,6362,survivin inhibitor,MoA,Phase 2
2117,6363,glutamate receptor antagonist,MoA,Preclinical
2117,6364,glutamate receptor antagonist,MoA,Preclinical
596,6365,aromatase inhibitor,MoA,Phase 2
3652,6366,calcium channel blocker,MoA,Preclinical
1744,6366,calcium channel blocker,MoA,Preclinical
280,6366,calcium channel blocker,MoA,Preclinical
2856,6367,ACAT inhibitor,MoA,Phase 1
6368,6369,IL5 inhibitor,MoA,Preclinical
6370,6369,IL5 inhibitor,MoA,Preclinical
18,6371,phosphodiesterase inhibitor,MoA,Phase 1
6372,6373,piezo channel activator,MoA,Preclinical
1509,6377,phosphofructokinase inhibitor,MoA,Preclinical
4887,6377,phosphofructokinase inhibitor,MoA,Preclinical
6378,6379,rho associated kinase inhibitor,MoA,Preclinical
77,6380,serotonin receptor antagonist,MoA,Phase 2
957,6380,serotonin receptor antagonist,MoA,Phase 2
490,6380,serotonin receptor antagonist,MoA,Phase 2
17,6380,serotonin receptor antagonist,MoA,Phase 2
770,6382,calmodulin antagonist,MoA,Phase 3
99,6383,histamine receptor antagonist,MoA,Phase 3
75,6384,acetylcholine receptor antagonist,MoA,Phase 3
1451,6386,phosphodiesterase inhibitor,MoA,Phase 2
1517,6386,phosphodiesterase inhibitor,MoA,Phase 2
22,6386,phosphodiesterase inhibitor,MoA,Phase 2
23,6386,phosphodiesterase inhibitor,MoA,Phase 2
1525,6386,phosphodiesterase inhibitor,MoA,Phase 2
22,6387,phosphodiesterase inhibitor,MoA,Phase 2
3587,6388,HCN channel blocker,MoA,Phase 3
6389,6388,HCN channel blocker,MoA,Phase 3
3589,6388,HCN channel blocker,MoA,Phase 3
3590,6388,HCN channel blocker,MoA,Phase 3
1618,6390,CDC inhibitor,MoA,Preclinical
567,6391,adrenergic receptor agonist,MoA,Phase 2
567,6392,adrenergic receptor agonist,MoA,Phase 1
1047,6393,angiotensin receptor antagonist,MoA,Preclinical
3587,6394,HCN channel blocker,MoA,Phase 2
6389,6394,HCN channel blocker,MoA,Phase 2
3589,6394,HCN channel blocker,MoA,Phase 2
3590,6394,HCN channel blocker,MoA,Phase 2
5902,6395,DNA methyltransferase inhibitor,MoA,Preclinical
949,6395,DNA methyltransferase inhibitor,MoA,Preclinical
238,6396,endothelin receptor antagonist,MoA,Phase 3
569,6400,selective serotonin reuptake inhibitor (SSRI),MoA,Withdrawn
1248,6400,selective serotonin reuptake inhibitor (SSRI),MoA,Withdrawn
410,6400,selective serotonin reuptake inhibitor (SSRI),MoA,Withdrawn
354,6402,estrogen receptor antagonist,MoA,Preclinical
116,6402,estrogen receptor antagonist,MoA,Preclinical
72,6403,CC chemokine receptor antagonist,MoA,Phase 2
79,6404,benzodiazepine receptor agonist,MoA,Phase 3
140,6404,benzodiazepine receptor agonist,MoA,Phase 3
141,6404,benzodiazepine receptor agonist,MoA,Phase 3
142,6404,benzodiazepine receptor agonist,MoA,Phase 3
