FromID,ToID,Relation_value,Relation_type,Relation_Context_ClinicalPhase,FromType,ToType
25597,30038,neurokinin receptor antagonist,MoA,Phase 1,Gene,Chemical_Compound
29811,30038,neurokinin receptor antagonist,MoA,Phase 1,Gene,Chemical_Compound
30045,30046,antioxidant,MoA,Phase 2/Phase 3,Gene,Chemical_Compound
10895,30049,dihydrofolate reductase inhibitor,MoA,Phase 2,Gene,Chemical_Compound
11871,30057,anticancer agent|aryl hydrocarbon receptor antagonist,MoA,Phase 2,Gene,Chemical_Compound
25676,30060,carbonic anhydrase inhibitor,MoA,Phase 3,Gene,Chemical_Compound
25547,30061,dopamine receptor agonist,MoA,Phase 3,Gene,Chemical_Compound
30063,30064,calcitonin agonist,MoA,Preclinical,Gene,Chemical_Compound
5212,30065,fibroblast growth factor mimetic,MoA,Preclinical,Gene,Chemical_Compound
7829,30067,cyclooxygenase inhibitor,MoA,Withdrawn,Gene,Chemical_Compound
25665,30067,cyclooxygenase inhibitor,MoA,Withdrawn,Gene,Chemical_Compound
13139,30070,GABA receptor inverse agonist,MoA,Phase 2,Gene,Chemical_Compound
25712,30071,PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor,MoA,Phase 2,Gene,Chemical_Compound
10745,30072,hepatocyte growth factor receptor inhibitor|tyrosine kinase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
12302,30073,PDGFR tyrosine kinase receptor inhibitor,MoA,Preclinical,Gene,Chemical_Compound
9097,30074,JNK inhibitor,MoA,Preclinical,Gene,Chemical_Compound
25712,30075,PDGFR tyrosine kinase receptor inhibitor|tyrosine kinase inhibitor|VEGFR inhibitor,MoA,Preclinical,Gene,Chemical_Compound
12302,30075,PDGFR tyrosine kinase receptor inhibitor|tyrosine kinase inhibitor|VEGFR inhibitor,MoA,Preclinical,Gene,Chemical_Compound
15298,30076,CDK inhibitor,MoA,Preclinical,Gene,Chemical_Compound
8227,30076,CDK inhibitor,MoA,Preclinical,Gene,Chemical_Compound
5659,30076,CDK inhibitor,MoA,Preclinical,Gene,Chemical_Compound
6044,30076,CDK inhibitor,MoA,Preclinical,Gene,Chemical_Compound
9932,30077,alpha mannosidase inhibitor,MoA,Phase 2,Gene,Chemical_Compound
4449,30078,MAP kinase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
8327,30079,kainate receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
11784,30079,kainate receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
28266,30079,kainate receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
28267,30079,kainate receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
28268,30079,kainate receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
26872,30079,kainate receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
25992,30080,glutamate receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
25990,30080,glutamate receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
15548,30080,glutamate receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
25994,30080,glutamate receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
27071,30082,sphingosine kinase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
25992,30083,glutamate receptor modulator,MoA,Phase 2,Gene,Chemical_Compound
25990,30083,glutamate receptor modulator,MoA,Phase 2,Gene,Chemical_Compound
15548,30083,glutamate receptor modulator,MoA,Phase 2,Gene,Chemical_Compound
25994,30083,glutamate receptor modulator,MoA,Phase 2,Gene,Chemical_Compound
10141,30084,PPAR receptor agonist,MoA,Preclinical,Gene,Chemical_Compound
7555,30085,carbonic anhydrase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
26682,30085,carbonic anhydrase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
10141,30086,PPAR receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
11214,30087,phosphodiesterase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
15076,30088,LXR agonist,MoA,Preclinical,Gene,Chemical_Compound
13677,30088,LXR agonist,MoA,Preclinical,Gene,Chemical_Compound
9476,30088,LXR agonist,MoA,Preclinical,Gene,Chemical_Compound
11708,30088,LXR agonist,MoA,Preclinical,Gene,Chemical_Compound
26919,30088,LXR agonist,MoA,Preclinical,Gene,Chemical_Compound
14857,30088,LXR agonist,MoA,Preclinical,Gene,Chemical_Compound
10073,30089,AP inhibitor,MoA,Phase 2,Gene,Chemical_Compound
7284,30090,LIM kinase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
25726,30091,adenosine receptor modulator,MoA,Phase 2,Gene,Chemical_Compound
10658,30092,casein kinase inhibitor|MAP kinase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
10045,30092,casein kinase inhibitor|MAP kinase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
4449,30092,casein kinase inhibitor|MAP kinase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
26012,30093,growth hormone secretagogue receptor agonist,MoA,Phase 2,Gene,Chemical_Compound
9570,30095,HDAC inhibitor,MoA,Phase 3,Gene,Chemical_Compound
12212,30102,phosphorylase inhibitor,MoA,Launched,Gene,Chemical_Compound
26600,30103,phosphodiesterase inhibitor,MoA,Phase 2,Gene,Chemical_Compound
25720,30104,CC chemokine receptor antagonist,MoA,Phase 1,Gene,Chemical_Compound
13590,30105,EGFR inhibitor,MoA,Phase 1,Gene,Chemical_Compound
7392,30106,VEGFR inhibitor,MoA,Phase 1,Gene,Chemical_Compound
9018,30107,RAF inhibitor,MoA,Preclinical,Gene,Chemical_Compound
4449,30108,p38 MAPK inhibitor,MoA,Phase 2,Gene,Chemical_Compound
14717,30109,MEK inhibitor,MoA,Phase 1,Gene,Chemical_Compound
25849,30110,insulin secretagogue,MoA,Phase 3,Gene,Chemical_Compound
8285,30111,Aurora kinase inhibitor,MoA,Phase 1,Gene,Chemical_Compound
14636,30112,PLK inhibitor,MoA,Phase 1,Gene,Chemical_Compound
7351,30113,dipeptidyl peptidase inhibitor|fibroblast activation protein inhibitor,MoA,Phase 3,Gene,Chemical_Compound
26183,30114,smoothened receptor antagonist,MoA,Phase 2,Gene,Chemical_Compound
27034,30114,smoothened receptor antagonist,MoA,Phase 2,Gene,Chemical_Compound
10922,30114,smoothened receptor antagonist,MoA,Phase 2,Gene,Chemical_Compound
25992,30115,glutamate receptor antagonist,MoA,Phase 2,Gene,Chemical_Compound
25990,30115,glutamate receptor antagonist,MoA,Phase 2,Gene,Chemical_Compound
15548,30115,glutamate receptor antagonist,MoA,Phase 2,Gene,Chemical_Compound
25994,30115,glutamate receptor antagonist,MoA,Phase 2,Gene,Chemical_Compound
28478,30116,cytochrome P450 inhibitor,MoA,Phase 2,Gene,Chemical_Compound
26020,30120,p38 MAPK inhibitor,MoA,Phase 2,Gene,Chemical_Compound
25908,30120,p38 MAPK inhibitor,MoA,Phase 2,Gene,Chemical_Compound
4449,30120,p38 MAPK inhibitor,MoA,Phase 2,Gene,Chemical_Compound
3680,30120,p38 MAPK inhibitor,MoA,Phase 2,Gene,Chemical_Compound
25998,30120,p38 MAPK inhibitor,MoA,Phase 2,Gene,Chemical_Compound
25597,30121,tachykinin antagonist,MoA,Phase 2,Gene,Chemical_Compound
29811,30121,tachykinin antagonist,MoA,Phase 2,Gene,Chemical_Compound
25921,30123,adrenergic inhibitor,MoA,Phase 2,Gene,Chemical_Compound
25835,30128,progesterone receptor agonist,MoA,Phase 2,Gene,Chemical_Compound
5185,30130,FLT3 inhibitor|KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor,MoA,Phase 2,Gene,Chemical_Compound
25632,30130,FLT3 inhibitor|KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor,MoA,Phase 2,Gene,Chemical_Compound
25633,30130,FLT3 inhibitor|KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor,MoA,Phase 2,Gene,Chemical_Compound
3848,30130,FLT3 inhibitor|KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor,MoA,Phase 2,Gene,Chemical_Compound
12302,30130,FLT3 inhibitor|KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor,MoA,Phase 2,Gene,Chemical_Compound
4229,30131,HSP inhibitor,MoA,Phase 3,Gene,Chemical_Compound
29112,30133,AP inhibitor,MoA,Phase 2,Gene,Chemical_Compound
26020,30134,anti-inflammatory agent|interleukin inhibitor,MoA,Phase 2/Phase 3,Gene,Chemical_Compound
26919,30134,anti-inflammatory agent|interleukin inhibitor,MoA,Phase 2/Phase 3,Gene,Chemical_Compound
25998,30134,anti-inflammatory agent|interleukin inhibitor,MoA,Phase 2/Phase 3,Gene,Chemical_Compound
9776,30135,prostaglandin receptor agonist,MoA,Phase 2,Gene,Chemical_Compound
25594,30136,acetylcholine receptor antagonist,MoA,Phase 2,Gene,Chemical_Compound
25876,30137,cannabinoid receptor inverse agonist,MoA,Phase 3,Gene,Chemical_Compound
26138,30138,nitric oxide synthase inhibitor,MoA,Phase 3,Gene,Chemical_Compound
25731,30139,P glycoprotein inhibitor,MoA,Phase 3,Gene,Chemical_Compound
15946,30140,topoisomerase inhibitor,MoA,Phase 1,Gene,Chemical_Compound
9637,30141,PI3K inhibitor,MoA,Phase 3,Gene,Chemical_Compound
11348,30143,angiogenesis inhibitor|S100A9 inhibitor,MoA,Phase 3,Gene,Chemical_Compound
30144,30145,G protein-coupled receptor agonist,MoA,Phase 1,Gene,Chemical_Compound
26803,30145,G protein-coupled receptor agonist,MoA,Phase 1,Gene,Chemical_Compound
29490,30145,G protein-coupled receptor agonist,MoA,Phase 1,Gene,Chemical_Compound
13395,30146,opioid receptor antagonist,MoA,Phase 2,Gene,Chemical_Compound
11100,30148,histone lysine methyltransferase inhibitor,MoA,Launched,Gene,Chemical_Compound
3815,30149,excitatory amino acid transporter inhibitor,MoA,Preclinical,Gene,Chemical_Compound
26872,30149,excitatory amino acid transporter inhibitor,MoA,Preclinical,Gene,Chemical_Compound
6594,30149,excitatory amino acid transporter inhibitor,MoA,Preclinical,Gene,Chemical_Compound
28359,30149,excitatory amino acid transporter inhibitor,MoA,Preclinical,Gene,Chemical_Compound
28360,30149,excitatory amino acid transporter inhibitor,MoA,Preclinical,Gene,Chemical_Compound
13343,30150,Aurora kinase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
4997,30151,MAP kinase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
14472,30151,MAP kinase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
12416,30152,histone demethylase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
8621,30152,histone demethylase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
7816,30152,histone demethylase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
12722,30152,histone demethylase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
27890,30152,histone demethylase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
15241,30152,histone demethylase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
11184,30152,histone demethylase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
7625,30153,gamma secretase modulator,MoA,Preclinical,Gene,Chemical_Compound
25885,30154,FAAH inhibitor,MoA,Preclinical,Gene,Chemical_Compound
30155,30156,formyl peptide receptor agonist,MoA,Preclinical,Gene,Chemical_Compound
25541,30157,adrenergic receptor agonist,MoA,Preclinical,Gene,Chemical_Compound
25543,30157,adrenergic receptor agonist,MoA,Preclinical,Gene,Chemical_Compound
25544,30157,adrenergic receptor agonist,MoA,Preclinical,Gene,Chemical_Compound
25726,30158,adenosine receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
26396,30159,G protein-coupled receptor agonist,MoA,Preclinical,Gene,Chemical_Compound
5432,30160,G protein-coupled receptor agonist,MoA,Preclinical,Gene,Chemical_Compound
9570,30161,HDAC inhibitor,MoA,Preclinical,Gene,Chemical_Compound
9941,30161,HDAC inhibitor,MoA,Preclinical,Gene,Chemical_Compound
5184,30161,HDAC inhibitor,MoA,Preclinical,Gene,Chemical_Compound
11646,30161,HDAC inhibitor,MoA,Preclinical,Gene,Chemical_Compound
15694,30162,integrin inhibitor,MoA,Preclinical,Gene,Chemical_Compound
15105,30162,integrin inhibitor,MoA,Preclinical,Gene,Chemical_Compound
26017,30163,transient receptor potential channel antagonist,MoA,Preclinical,Gene,Chemical_Compound
26017,30164,transient receptor potential channel antagonist,MoA,Preclinical,Gene,Chemical_Compound
30165,30166,lysophosphatidic acid receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
28862,30167,monopolar spindle 1 kinase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
25826,30168,sodium channel blocker,MoA,Preclinical,Gene,Chemical_Compound
28647,30169,neurotensin agonist,MoA,Preclinical,Gene,Chemical_Compound
28240,30170,G protein-coupled receptor agonist,MoA,Preclinical,Gene,Chemical_Compound
25590,30171,oxytocin receptor agonist|vasopressin receptor agonist,MoA,Preclinical,Gene,Chemical_Compound
30172,30171,oxytocin receptor agonist|vasopressin receptor agonist,MoA,Preclinical,Gene,Chemical_Compound
26440,30173,SRC inhibitor,MoA,Preclinical,Gene,Chemical_Compound
8328,30174,DYRK inhibitor,MoA,Preclinical,Gene,Chemical_Compound
13005,30174,DYRK inhibitor,MoA,Preclinical,Gene,Chemical_Compound
26406,30175,PLK inhibitor,MoA,Preclinical,Gene,Chemical_Compound
13234,30176,MAP kinase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
5130,30177,hypoxia inducible factor inhibitor,MoA,Preclinical,Gene,Chemical_Compound
27071,30178,sphingosine 1-phosphate receptor agonist,MoA,Preclinical,Gene,Chemical_Compound
11142,30179,glutamate receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
27230,30180,glutamate receptor positive allosteric modulator,MoA,Preclinical,Gene,Chemical_Compound
15499,30181,HDAC inhibitor,MoA,Preclinical,Gene,Chemical_Compound
25711,30182,orexin receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
2676,30183,Pim kinase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
8086,30184,glycogen synthase kinase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
5775,30185,JAK inhibitor,MoA,Preclinical,Gene,Chemical_Compound
12477,30186,integrin inhibitor,MoA,Preclinical,Gene,Chemical_Compound
15105,30186,integrin inhibitor,MoA,Preclinical,Gene,Chemical_Compound
26551,30187,G protein-coupled receptor agonist,MoA,Preclinical,Gene,Chemical_Compound
25632,30188,FLT3 inhibitor,MoA,Preclinical,Gene,Chemical_Compound
10608,30189,transient receptor potential channel antagonist,MoA,Preclinical,Gene,Chemical_Compound
6908,30190,beta-secretase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
25584,30191,acetylcholine receptor agonist,MoA,Preclinical,Gene,Chemical_Compound
8041,30193,adenosine receptor agonist,MoA,Phase 2,Gene,Chemical_Compound
26611,30194,calcium-sensing receptor agonist,MoA,Phase 2,Gene,Chemical_Compound
25955,30195,histamine receptor antagonist,MoA,Phase 3,Gene,Chemical_Compound
25554,30196,serotonin receptor partial agonist,MoA,Withdrawn,Gene,Chemical_Compound
7079,30196,serotonin receptor partial agonist,MoA,Withdrawn,Gene,Chemical_Compound
25555,30196,serotonin receptor partial agonist,MoA,Withdrawn,Gene,Chemical_Compound
25855,30196,serotonin receptor partial agonist,MoA,Withdrawn,Gene,Chemical_Compound
26456,30197,CC chemokine receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
25712,30199,KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor,MoA,Phase 2,Gene,Chemical_Compound
3725,30200,calcitonin antagonist,MoA,Phase 3,Gene,Chemical_Compound
15447,30200,calcitonin antagonist,MoA,Phase 3,Gene,Chemical_Compound
25592,30201,acetylcholine receptor antagonist,MoA,Phase 3,Gene,Chemical_Compound
27469,30209,ATPase inhibitor,MoA,Phase 2,Gene,Chemical_Compound
26077,30211,cyclooxygenase inhibitor,MoA,Phase 3,Gene,Chemical_Compound
7829,30211,cyclooxygenase inhibitor,MoA,Phase 3,Gene,Chemical_Compound
10315,30214,SIRT inhibitor|TP53 activator,MoA,Preclinical,Gene,Chemical_Compound
10315,30215,SIRT inhibitor,MoA,Preclinical,Gene,Chemical_Compound
14923,30215,SIRT inhibitor,MoA,Preclinical,Gene,Chemical_Compound
4184,30215,SIRT inhibitor,MoA,Preclinical,Gene,Chemical_Compound
14456,30218,pyruvate kinase isozyme activator,MoA,Preclinical,Gene,Chemical_Compound
30219,30220,lipoxygenase inhibitor,MoA,Phase 1/Phase 2,Gene,Chemical_Compound
15298,30220,lipoxygenase inhibitor,MoA,Phase 1/Phase 2,Gene,Chemical_Compound
13040,30224,histamine receptor antagonist,MoA,Withdrawn,Gene,Chemical_Compound
5402,30224,histamine receptor antagonist,MoA,Withdrawn,Gene,Chemical_Compound
25955,30224,histamine receptor antagonist,MoA,Withdrawn,Gene,Chemical_Compound
25636,30228,Bruton's tyrosine kinase (BTK) inhibitor,MoA,Preclinical,Gene,Chemical_Compound
26913,30229,prostanoid receptor antagonist,MoA,Phase 3,Gene,Chemical_Compound
8337,30230,insulin sensitizer|PPAR receptor agonist,MoA,Phase 3,Gene,Chemical_Compound
10141,30230,insulin sensitizer|PPAR receptor agonist,MoA,Phase 3,Gene,Chemical_Compound
7103,30231,phosphodiesterase inhibitor,MoA,Phase 2,Gene,Chemical_Compound
7992,30234,superoxide dismutase inhibitor,MoA,Phase 2/Phase 3,Gene,Chemical_Compound
16048,30234,superoxide dismutase inhibitor,MoA,Phase 2/Phase 3,Gene,Chemical_Compound
30236,30237,cytidine deaminase inhibitor,MoA,Phase 2,Gene,Chemical_Compound
25958,30239,calcium channel blocker,MoA,Preclinical,Gene,Chemical_Compound
25652,30240,glutamate receptor agonist,MoA,Preclinical,Gene,Chemical_Compound
11142,30240,glutamate receptor agonist,MoA,Preclinical,Gene,Chemical_Compound
4203,30240,glutamate receptor agonist,MoA,Preclinical,Gene,Chemical_Compound
14160,30240,glutamate receptor agonist,MoA,Preclinical,Gene,Chemical_Compound
14968,30240,glutamate receptor agonist,MoA,Preclinical,Gene,Chemical_Compound
7020,30241,monoamine oxidase inhibitor,MoA,Phase 3,Gene,Chemical_Compound
27846,30242,prostaglandin inhibitor,MoA,Preclinical,Gene,Chemical_Compound
3181,30243,CLK inhibitor,MoA,Preclinical,Gene,Chemical_Compound
4445,30243,CLK inhibitor,MoA,Preclinical,Gene,Chemical_Compound
8328,30243,CLK inhibitor,MoA,Preclinical,Gene,Chemical_Compound
13005,30243,CLK inhibitor,MoA,Preclinical,Gene,Chemical_Compound
15298,30244,CDK inhibitor|FLT3 inhibitor|JAK inhibitor,MoA,Phase 1/Phase 2,Gene,Chemical_Compound
8227,30244,CDK inhibitor|FLT3 inhibitor|JAK inhibitor,MoA,Phase 1/Phase 2,Gene,Chemical_Compound
5178,30244,CDK inhibitor|FLT3 inhibitor|JAK inhibitor,MoA,Phase 1/Phase 2,Gene,Chemical_Compound
11699,30244,CDK inhibitor|FLT3 inhibitor|JAK inhibitor,MoA,Phase 1/Phase 2,Gene,Chemical_Compound
25632,30244,CDK inhibitor|FLT3 inhibitor|JAK inhibitor,MoA,Phase 1/Phase 2,Gene,Chemical_Compound
11600,30244,CDK inhibitor|FLT3 inhibitor|JAK inhibitor,MoA,Phase 1/Phase 2,Gene,Chemical_Compound
25712,30245,SRC inhibitor|VEGFR inhibitor,MoA,Preclinical,Gene,Chemical_Compound
15786,30245,SRC inhibitor|VEGFR inhibitor,MoA,Preclinical,Gene,Chemical_Compound
4588,30246,SRC inhibitor|VEGFR inhibitor,MoA,Phase 2,Gene,Chemical_Compound
5212,30246,SRC inhibitor|VEGFR inhibitor,MoA,Phase 2,Gene,Chemical_Compound
26178,30246,SRC inhibitor|VEGFR inhibitor,MoA,Phase 2,Gene,Chemical_Compound
26179,30246,SRC inhibitor|VEGFR inhibitor,MoA,Phase 2,Gene,Chemical_Compound
25712,30246,SRC inhibitor|VEGFR inhibitor,MoA,Phase 2,Gene,Chemical_Compound
15786,30246,SRC inhibitor|VEGFR inhibitor,MoA,Phase 2,Gene,Chemical_Compound
11600,30247,JAK inhibitor,MoA,Preclinical,Gene,Chemical_Compound
5775,30247,JAK inhibitor,MoA,Preclinical,Gene,Chemical_Compound
6809,30248,PI3K inhibitor,MoA,Preclinical,Gene,Chemical_Compound
12097,30248,PI3K inhibitor,MoA,Preclinical,Gene,Chemical_Compound
9637,30249,PI3K inhibitor,MoA,Phase 1/Phase 2,Gene,Chemical_Compound
6809,30249,PI3K inhibitor,MoA,Phase 1/Phase 2,Gene,Chemical_Compound
12097,30249,PI3K inhibitor,MoA,Phase 1/Phase 2,Gene,Chemical_Compound
25846,30249,PI3K inhibitor,MoA,Phase 1/Phase 2,Gene,Chemical_Compound
12683,30250,MTH1 inhibitor,MoA,Preclinical,Gene,Chemical_Compound
8041,30252,phosphodiesterase inhibitor,MoA,Launched,Gene,Chemical_Compound
25726,30252,phosphodiesterase inhibitor,MoA,Launched,Gene,Chemical_Compound
11307,30252,phosphodiesterase inhibitor,MoA,Launched,Gene,Chemical_Compound
30253,30254,GLCNAC phosphotransferase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
25614,30263,histamine receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
25961,30263,histamine receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
