FromID,ToID,Relation_value,Relation_type,Relation_Context_ClinicalPhase,Relation_Context_DiseaseArea,Relation_Context_Indication,FromType,ToType
25821,30476,benzodiazepine receptor agonist|HDAC inhibitor,MoA,Launched,neurology/psychiatry,epilepsy|seizures|seizures,Gene,Chemical_Compound
30477,30476,benzodiazepine receptor agonist|HDAC inhibitor,MoA,Launched,neurology/psychiatry,epilepsy|seizures|seizures,Gene,Chemical_Compound
25822,30476,benzodiazepine receptor agonist|HDAC inhibitor,MoA,Launched,neurology/psychiatry,epilepsy|seizures|seizures,Gene,Chemical_Compound
30478,30476,benzodiazepine receptor agonist|HDAC inhibitor,MoA,Launched,neurology/psychiatry,epilepsy|seizures|seizures,Gene,Chemical_Compound
25823,30476,benzodiazepine receptor agonist|HDAC inhibitor,MoA,Launched,neurology/psychiatry,epilepsy|seizures|seizures,Gene,Chemical_Compound
30479,30476,benzodiazepine receptor agonist|HDAC inhibitor,MoA,Launched,neurology/psychiatry,epilepsy|seizures|seizures,Gene,Chemical_Compound
25824,30476,benzodiazepine receptor agonist|HDAC inhibitor,MoA,Launched,neurology/psychiatry,epilepsy|seizures|seizures,Gene,Chemical_Compound
30480,30476,benzodiazepine receptor agonist|HDAC inhibitor,MoA,Launched,neurology/psychiatry,epilepsy|seizures|seizures,Gene,Chemical_Compound
25662,30476,benzodiazepine receptor agonist|HDAC inhibitor,MoA,Launched,neurology/psychiatry,epilepsy|seizures|seizures,Gene,Chemical_Compound
25825,30476,benzodiazepine receptor agonist|HDAC inhibitor,MoA,Launched,neurology/psychiatry,epilepsy|seizures|seizures,Gene,Chemical_Compound
4545,30476,benzodiazepine receptor agonist|HDAC inhibitor,MoA,Launched,neurology/psychiatry,epilepsy|seizures|seizures,Gene,Chemical_Compound
25826,30476,benzodiazepine receptor agonist|HDAC inhibitor,MoA,Launched,neurology/psychiatry,epilepsy|seizures|seizures,Gene,Chemical_Compound
12989,30481,DNA inhibitor|topoisomerase inhibitor,MoA,Launched,oncology,bladder cancer,Gene,Chemical_Compound
5948,30482,angiotensin receptor antagonist,MoA,Launched,cardiology,hypertension|congestive heart failure|congestive heart failure,Gene,Chemical_Compound
12907,30484,EGFR inhibitor|RET tyrosine kinase inhibitor|VEGFR inhibitor,MoA,Launched,oncology,medullary thyroid cancer (MTC),Gene,Chemical_Compound
30485,30484,EGFR inhibitor|RET tyrosine kinase inhibitor|VEGFR inhibitor,MoA,Launched,oncology,medullary thyroid cancer (MTC),Gene,Chemical_Compound
30486,30484,EGFR inhibitor|RET tyrosine kinase inhibitor|VEGFR inhibitor,MoA,Launched,oncology,medullary thyroid cancer (MTC),Gene,Chemical_Compound
27164,30484,EGFR inhibitor|RET tyrosine kinase inhibitor|VEGFR inhibitor,MoA,Launched,oncology,medullary thyroid cancer (MTC),Gene,Chemical_Compound
30487,30484,EGFR inhibitor|RET tyrosine kinase inhibitor|VEGFR inhibitor,MoA,Launched,oncology,medullary thyroid cancer (MTC),Gene,Chemical_Compound
10870,30484,EGFR inhibitor|RET tyrosine kinase inhibitor|VEGFR inhibitor,MoA,Launched,oncology,medullary thyroid cancer (MTC),Gene,Chemical_Compound
30488,30484,EGFR inhibitor|RET tyrosine kinase inhibitor|VEGFR inhibitor,MoA,Launched,oncology,medullary thyroid cancer (MTC),Gene,Chemical_Compound
30489,30484,EGFR inhibitor|RET tyrosine kinase inhibitor|VEGFR inhibitor,MoA,Launched,oncology,medullary thyroid cancer (MTC),Gene,Chemical_Compound
30490,30484,EGFR inhibitor|RET tyrosine kinase inhibitor|VEGFR inhibitor,MoA,Launched,oncology,medullary thyroid cancer (MTC),Gene,Chemical_Compound
30491,30484,EGFR inhibitor|RET tyrosine kinase inhibitor|VEGFR inhibitor,MoA,Launched,oncology,medullary thyroid cancer (MTC),Gene,Chemical_Compound
7378,30484,EGFR inhibitor|RET tyrosine kinase inhibitor|VEGFR inhibitor,MoA,Launched,oncology,medullary thyroid cancer (MTC),Gene,Chemical_Compound
12791,30484,EGFR inhibitor|RET tyrosine kinase inhibitor|VEGFR inhibitor,MoA,Launched,oncology,medullary thyroid cancer (MTC),Gene,Chemical_Compound
30492,30484,EGFR inhibitor|RET tyrosine kinase inhibitor|VEGFR inhibitor,MoA,Launched,oncology,medullary thyroid cancer (MTC),Gene,Chemical_Compound
6383,30484,EGFR inhibitor|RET tyrosine kinase inhibitor|VEGFR inhibitor,MoA,Launched,oncology,medullary thyroid cancer (MTC),Gene,Chemical_Compound
10600,30484,EGFR inhibitor|RET tyrosine kinase inhibitor|VEGFR inhibitor,MoA,Launched,oncology,medullary thyroid cancer (MTC),Gene,Chemical_Compound
13590,30484,EGFR inhibitor|RET tyrosine kinase inhibitor|VEGFR inhibitor,MoA,Launched,oncology,medullary thyroid cancer (MTC),Gene,Chemical_Compound
26246,30484,EGFR inhibitor|RET tyrosine kinase inhibitor|VEGFR inhibitor,MoA,Launched,oncology,medullary thyroid cancer (MTC),Gene,Chemical_Compound
11200,30484,EGFR inhibitor|RET tyrosine kinase inhibitor|VEGFR inhibitor,MoA,Launched,oncology,medullary thyroid cancer (MTC),Gene,Chemical_Compound
26178,30484,EGFR inhibitor|RET tyrosine kinase inhibitor|VEGFR inhibitor,MoA,Launched,oncology,medullary thyroid cancer (MTC),Gene,Chemical_Compound
26179,30484,EGFR inhibitor|RET tyrosine kinase inhibitor|VEGFR inhibitor,MoA,Launched,oncology,medullary thyroid cancer (MTC),Gene,Chemical_Compound
25712,30484,EGFR inhibitor|RET tyrosine kinase inhibitor|VEGFR inhibitor,MoA,Launched,oncology,medullary thyroid cancer (MTC),Gene,Chemical_Compound
30493,30484,EGFR inhibitor|RET tyrosine kinase inhibitor|VEGFR inhibitor,MoA,Launched,oncology,medullary thyroid cancer (MTC),Gene,Chemical_Compound
4171,30484,EGFR inhibitor|RET tyrosine kinase inhibitor|VEGFR inhibitor,MoA,Launched,oncology,medullary thyroid cancer (MTC),Gene,Chemical_Compound
15786,30484,EGFR inhibitor|RET tyrosine kinase inhibitor|VEGFR inhibitor,MoA,Launched,oncology,medullary thyroid cancer (MTC),Gene,Chemical_Compound
15295,30484,EGFR inhibitor|RET tyrosine kinase inhibitor|VEGFR inhibitor,MoA,Launched,oncology,medullary thyroid cancer (MTC),Gene,Chemical_Compound
29371,30484,EGFR inhibitor|RET tyrosine kinase inhibitor|VEGFR inhibitor,MoA,Launched,oncology,medullary thyroid cancer (MTC),Gene,Chemical_Compound
11214,30496,phosphodiesterase inhibitor,MoA,Launched,urology,erectile dysfunction,Gene,Chemical_Compound
27301,30496,phosphodiesterase inhibitor,MoA,Launched,urology,erectile dysfunction,Gene,Chemical_Compound
27302,30496,phosphodiesterase inhibitor,MoA,Launched,urology,erectile dysfunction,Gene,Chemical_Compound
25582,30497,acetylcholine receptor agonist,MoA,Launched,neurology/psychiatry,smoking cessation,Gene,Chemical_Compound
25584,30497,acetylcholine receptor agonist,MoA,Launched,neurology/psychiatry,smoking cessation,Gene,Chemical_Compound
27083,30497,acetylcholine receptor agonist,MoA,Launched,neurology/psychiatry,smoking cessation,Gene,Chemical_Compound
25571,30497,acetylcholine receptor agonist,MoA,Launched,neurology/psychiatry,smoking cessation,Gene,Chemical_Compound
25590,30499,vasopressin receptor agonist,MoA,Launched,gastroenterology,abdominal distension,Gene,Chemical_Compound
26152,30499,vasopressin receptor agonist,MoA,Launched,gastroenterology,abdominal distension,Gene,Chemical_Compound
26153,30499,vasopressin receptor agonist,MoA,Launched,gastroenterology,abdominal distension,Gene,Chemical_Compound
26154,30499,vasopressin receptor agonist,MoA,Launched,gastroenterology,abdominal distension,Gene,Chemical_Compound
25691,30504,acetylcholine receptor antagonist,MoA,Launched,neurology/psychiatry,muscle relaxant,Gene,Chemical_Compound
25665,30505,anti-inflammatory agent,MoA,Launched,neurology/psychiatry|endocrinology,pain relief|fever,Gene,Chemical_Compound
9018,30509,RAF inhibitor,MoA,Launched,oncology,melanoma,Gene,Chemical_Compound
5450,30509,RAF inhibitor,MoA,Launched,oncology,melanoma,Gene,Chemical_Compound
5075,30510,BCL inhibitor,MoA,Launched,hematologic malignancy,chronic lymphocytic leukemia (CLL),Gene,Chemical_Compound
25921,30511,adrenergic inhibitor|norepinephrine reuptake inhibitor|serotonin–norepinephrine reuptake inhibitor (SNRI),MoA,Launched,neurology/psychiatry,depression|generalized anxiety disorder (GAD)|panic disorders|social anxiety disorder,Gene,Chemical_Compound
25800,30511,adrenergic inhibitor|norepinephrine reuptake inhibitor|serotonin–norepinephrine reuptake inhibitor (SNRI),MoA,Launched,neurology/psychiatry,depression|generalized anxiety disorder (GAD)|panic disorders|social anxiety disorder,Gene,Chemical_Compound
27739,30514,calcium channel blocker,MoA,Launched,cardiology,hypertension,Gene,Chemical_Compound
25778,30514,calcium channel blocker,MoA,Launched,cardiology,hypertension,Gene,Chemical_Compound
15539,30514,calcium channel blocker,MoA,Launched,cardiology,hypertension,Gene,Chemical_Compound
25971,30514,calcium channel blocker,MoA,Launched,cardiology,hypertension,Gene,Chemical_Compound
25972,30514,calcium channel blocker,MoA,Launched,cardiology,hypertension,Gene,Chemical_Compound
25617,30514,calcium channel blocker,MoA,Launched,cardiology,hypertension,Gene,Chemical_Compound
25620,30514,calcium channel blocker,MoA,Launched,cardiology,hypertension,Gene,Chemical_Compound
25973,30514,calcium channel blocker,MoA,Launched,cardiology,hypertension,Gene,Chemical_Compound
12340,30514,calcium channel blocker,MoA,Launched,cardiology,hypertension,Gene,Chemical_Compound
12318,30514,calcium channel blocker,MoA,Launched,cardiology,hypertension,Gene,Chemical_Compound
16027,30514,calcium channel blocker,MoA,Launched,cardiology,hypertension,Gene,Chemical_Compound
8733,30514,calcium channel blocker,MoA,Launched,cardiology,hypertension,Gene,Chemical_Compound
25808,30514,calcium channel blocker,MoA,Launched,cardiology,hypertension,Gene,Chemical_Compound
27120,30514,calcium channel blocker,MoA,Launched,cardiology,hypertension,Gene,Chemical_Compound
25954,30514,calcium channel blocker,MoA,Launched,cardiology,hypertension,Gene,Chemical_Compound
25955,30514,calcium channel blocker,MoA,Launched,cardiology,hypertension,Gene,Chemical_Compound
25683,30514,calcium channel blocker,MoA,Launched,cardiology,hypertension,Gene,Chemical_Compound
15861,30514,calcium channel blocker,MoA,Launched,cardiology,hypertension,Gene,Chemical_Compound
25662,30514,calcium channel blocker,MoA,Launched,cardiology,hypertension,Gene,Chemical_Compound
13146,30514,calcium channel blocker,MoA,Launched,cardiology,hypertension,Gene,Chemical_Compound
25800,30514,calcium channel blocker,MoA,Launched,cardiology,hypertension,Gene,Chemical_Compound
26120,30518,potassium channel blocker,MoA,Launched,cardiology,atrial fibrillation (AF),Gene,Chemical_Compound
25955,30522,phosphodiesterase inhibitor,MoA,Launched,cardiology,congestive heart failure,Gene,Chemical_Compound
12418,30522,phosphodiesterase inhibitor,MoA,Launched,cardiology,congestive heart failure,Gene,Chemical_Compound
10515,30525,antiviral,MoA,Launched,infectious disease,virus herpes simplex (HSV)|varicella-zoster virus (VZV),Gene,Chemical_Compound
2925,30526,GABA aminotransferase inhibitor,MoA,Launched,neurology/psychiatry,seizures|spasms,Gene,Chemical_Compound
26225,30526,GABA aminotransferase inhibitor,MoA,Launched,neurology/psychiatry,seizures|spasms,Gene,Chemical_Compound
25804,30527,adrenergic receptor agonist,MoA,Launched,pulmonary,chronic obstructive pulmonary disease (COPD),Gene,Chemical_Compound
25547,30528,serotonin reuptake inhibitor,MoA,Launched,neurology/psychiatry,depression,Gene,Chemical_Compound
25548,30528,serotonin reuptake inhibitor,MoA,Launched,neurology/psychiatry,depression,Gene,Chemical_Compound
13040,30528,serotonin reuptake inhibitor,MoA,Launched,neurology/psychiatry,depression,Gene,Chemical_Compound
25551,30528,serotonin reuptake inhibitor,MoA,Launched,neurology/psychiatry,depression,Gene,Chemical_Compound
25855,30528,serotonin reuptake inhibitor,MoA,Launched,neurology/psychiatry,depression,Gene,Chemical_Compound
25800,30528,serotonin reuptake inhibitor,MoA,Launched,neurology/psychiatry,depression,Gene,Chemical_Compound
7351,30529,dipeptidyl peptidase inhibitor,MoA,Launched,endocrinology,diabetes mellitus,Gene,Chemical_Compound
25921,30530,norepinephrine reuptake inhibitor,MoA,Launched,neurology/psychiatry,depression,Gene,Chemical_Compound
10073,30531,microtubule inhibitor|tubulin polymerization inhibitor,MoA,Launched,hematologic malignancy|infectious disease|oncology,Hodgkin's lymphoma|true histiocytic lymphoma (THL)|mycosis|small lymphocytic lymphoma (SLL)|testicular carcinoma|Kaposi sarcoma,Gene,Chemical_Compound
3860,30531,microtubule inhibitor|tubulin polymerization inhibitor,MoA,Launched,hematologic malignancy|infectious disease|oncology,Hodgkin's lymphoma|true histiocytic lymphoma (THL)|mycosis|small lymphocytic lymphoma (SLL)|testicular carcinoma|Kaposi sarcoma,Gene,Chemical_Compound
7762,30531,microtubule inhibitor|tubulin polymerization inhibitor,MoA,Launched,hematologic malignancy|infectious disease|oncology,Hodgkin's lymphoma|true histiocytic lymphoma (THL)|mycosis|small lymphocytic lymphoma (SLL)|testicular carcinoma|Kaposi sarcoma,Gene,Chemical_Compound
12444,30531,microtubule inhibitor|tubulin polymerization inhibitor,MoA,Launched,hematologic malignancy|infectious disease|oncology,Hodgkin's lymphoma|true histiocytic lymphoma (THL)|mycosis|small lymphocytic lymphoma (SLL)|testicular carcinoma|Kaposi sarcoma,Gene,Chemical_Compound
6850,30531,microtubule inhibitor|tubulin polymerization inhibitor,MoA,Launched,hematologic malignancy|infectious disease|oncology,Hodgkin's lymphoma|true histiocytic lymphoma (THL)|mycosis|small lymphocytic lymphoma (SLL)|testicular carcinoma|Kaposi sarcoma,Gene,Chemical_Compound
15066,30531,microtubule inhibitor|tubulin polymerization inhibitor,MoA,Launched,hematologic malignancy|infectious disease|oncology,Hodgkin's lymphoma|true histiocytic lymphoma (THL)|mycosis|small lymphocytic lymphoma (SLL)|testicular carcinoma|Kaposi sarcoma,Gene,Chemical_Compound
25592,30532,adrenergic receptor antagonist,MoA,Launched,neurology/psychiatry,stroke,Gene,Chemical_Compound
25593,30532,adrenergic receptor antagonist,MoA,Launched,neurology/psychiatry,stroke,Gene,Chemical_Compound
25594,30532,adrenergic receptor antagonist,MoA,Launched,neurology/psychiatry,stroke,Gene,Chemical_Compound
25595,30532,adrenergic receptor antagonist,MoA,Launched,neurology/psychiatry,stroke,Gene,Chemical_Compound
26587,30534,tubulin polymerization inhibitor,MoA,Launched,hematologic malignancy,acute lymphoblastic leukemia (ALL),Gene,Chemical_Compound
7762,30534,tubulin polymerization inhibitor,MoA,Launched,hematologic malignancy,acute lymphoblastic leukemia (ALL),Gene,Chemical_Compound
7762,30535,tubulin polymerization inhibitor,MoA,Launched,oncology,breast cancer|non-small cell lung cancer (NSCLC)|melanoma,Gene,Chemical_Compound
26588,30535,tubulin polymerization inhibitor,MoA,Launched,oncology,breast cancer|non-small cell lung cancer (NSCLC)|melanoma,Gene,Chemical_Compound
3860,30536,tubulin polymerization inhibitor,MoA,Launched,oncology,non-small cell lung cancer (NSCLC),Gene,Chemical_Compound
9191,30536,tubulin polymerization inhibitor,MoA,Launched,oncology,non-small cell lung cancer (NSCLC),Gene,Chemical_Compound
11457,30536,tubulin polymerization inhibitor,MoA,Launched,oncology,non-small cell lung cancer (NSCLC),Gene,Chemical_Compound
26584,30536,tubulin polymerization inhibitor,MoA,Launched,oncology,non-small cell lung cancer (NSCLC),Gene,Chemical_Compound
26585,30536,tubulin polymerization inhibitor,MoA,Launched,oncology,non-small cell lung cancer (NSCLC),Gene,Chemical_Compound
26586,30536,tubulin polymerization inhibitor,MoA,Launched,oncology,non-small cell lung cancer (NSCLC),Gene,Chemical_Compound
26587,30536,tubulin polymerization inhibitor,MoA,Launched,oncology,non-small cell lung cancer (NSCLC),Gene,Chemical_Compound
7762,30536,tubulin polymerization inhibitor,MoA,Launched,oncology,non-small cell lung cancer (NSCLC),Gene,Chemical_Compound
26588,30536,tubulin polymerization inhibitor,MoA,Launched,oncology,non-small cell lung cancer (NSCLC),Gene,Chemical_Compound
13283,30536,tubulin polymerization inhibitor,MoA,Launched,oncology,non-small cell lung cancer (NSCLC),Gene,Chemical_Compound
26589,30536,tubulin polymerization inhibitor,MoA,Launched,oncology,non-small cell lung cancer (NSCLC),Gene,Chemical_Compound
14882,30536,tubulin polymerization inhibitor,MoA,Launched,oncology,non-small cell lung cancer (NSCLC),Gene,Chemical_Compound
26590,30536,tubulin polymerization inhibitor,MoA,Launched,oncology,non-small cell lung cancer (NSCLC),Gene,Chemical_Compound
5600,30536,tubulin polymerization inhibitor,MoA,Launched,oncology,non-small cell lung cancer (NSCLC),Gene,Chemical_Compound
10479,30536,tubulin polymerization inhibitor,MoA,Launched,oncology,non-small cell lung cancer (NSCLC),Gene,Chemical_Compound
